name,category,scientific_name,description,image_url,source_url,extra
Native American artists,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Crooked_Beak_of_Heaven_Mask.jpg/960px-Crooked_Beak_of_Heaven_Mask.jpg,https://en.wikipedia.org/wiki/Native_American_art,"{""wikipedia_title"": ""Visual arts of the Indigenous peoples of the Americas"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/56/Crooked_Beak_of_Heaven_Mask.jpg""}"
rivercane,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Cane_P6200080_Ar.jpg/960px-Cane_P6200080_Ar.jpg,https://en.wikipedia.org/wiki/Rivercane,"{""wikipedia_title"": ""Arundinaria gigantea"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/64/Cane_P6200080_Ar.jpg""}"
Native Americans,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Distribution_of_Indigenous_Peoples_in_the_Americas.svg/960px-Distribution_of_Indigenous_Peoples_in_the_Americas.svg.png,https://en.wikipedia.org/wiki/Native_Americans_(Americas),"{""wikipedia_title"": ""Indigenous peoples of the Americas"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/90/Distribution_of_Indigenous_Peoples_in_the_Americas.svg""}"
emetic,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/49-aspetti_di_vita_quotidiana%2C_vomito%2CTaccuino_Sanitatis%2C_Ca.jpg/960px-49-aspetti_di_vita_quotidiana%2C_vomito%2CTaccuino_Sanitatis%2C_Ca.jpg,https://en.wikipedia.org/wiki/Emetic,"{""wikipedia_title"": ""Vomiting"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e3/49-aspetti_di_vita_quotidiana%2C_vomito%2CTaccuino_Sanitatis%2C_Ca.jpg""}"
Scopolia carniolica,poisonous,,"Scopolia carniolica, the European scopolia or henbane bell, is a poisonous plant belonging to tribe Hyoscyameae of the nightshade family Solanaceae. It bears dark brownish-violet nodding flowers on long, slender pedicels. It grows to 60 centimetres (24 in) in height. Its toxicity derives from its high levels of tropane alkaloids, particularly atropine. The concentration of atropine is highest in the roots. Scopolia carniolica grows on wet soils in beech forests of Southeastern Europe from lowlands to the mountainous zones, being native to a region stretching from the eastern Alps to the eastern Carpathians and also naturalised farther east in southwestern Russia. The rare form Scopolia carniolica f. hladnikiana (which differs from the common form in having a corolla that is greenish yellow, both inside and out) is native to Slovenia. Scopolia carniolica was first described by the botanist Carl Linnaeus and named in honour of the physician Giovanni Antonio Scopoli as Hyoscyamus scopolia. Nikolaus Joseph von Jacquin classified it to the genus Scopolia. The specific name carniolica signifies 'of Carniola', a historical region that comprised parts of modern-day Slovenia (see also Duchy of Carniola and March of Carniola). Scopolia carniolica is the symbol of the Slovene Society of Anaesthesiology and Intensive Care Medicine. The plant is a source of scopolamine, which was used as an anesthetic in the past. It is native to Austria, the Baltic States, Czechoslovakia, Hungary, Italy, North Caucasus, Poland, Romania, Transcaucasus, Ukraine, Yugoslavia.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Scopolia_carniolica_2016-04-19_7981b.JPG/960px-Scopolia_carniolica_2016-04-19_7981b.JPG,https://en.wikipedia.org/wiki/Scopolia_carniolica,"{""wikipedia_title"": ""Scopolia carniolica"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/65/Scopolia_carniolica_2016-04-19_7981b.JPG""}"
root,poisonous,,"In vascular plants, the roots are the organs of a plant that are modified to provide anchorage for the plant and take in water and nutrients into the plant body, which allows plants to grow taller and faster. They are most often below the surface of the soil, but roots can also be aerial or aerating, that is, growing up above the ground or especially above water.",https://upload.wikimedia.org/wikipedia/commons/a/ab/Primary_and_secondary_cotton_roots.jpg,https://en.wikipedia.org/wiki/Root,"{""wikipedia_title"": ""Root""}"
Solanum dulcamara,poisonous,,"Solanum dulcamara is a species of vine in the genus Solanum (which also includes the potato and the tomato) of the family Solanaceae. Common names include bittersweet, bittersweet nightshade, bitter nightshade, blue bindweed, Amara Dulcis, climbing nightshade, felonwort, fellenwort, felonwood, poisonberry, poisonflower, scarlet berry, snakeberry, trailing bittersweet, trailing nightshade, violet bloom, and woody nightshade. It is native to Europe and Asia, and widely naturalised elsewhere, including North America.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Solanum_dulcamara_%285386574212%29.jpg/960px-Solanum_dulcamara_%285386574212%29.jpg,https://en.wikipedia.org/wiki/Solanum_dulcamara,"{""wikipedia_title"": ""Solanum dulcamara"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/29/Solanum_dulcamara_%285386574212%29.jpg""}"
Solanum nigrum,poisonous,,"Solanum nigrum, the European black nightshade or simply black nightshade or blackberry nightshade, is a species of flowering plant in the family Solanaceae, native to Eurasia and introduced in the Americas, Australasia, and South Africa. Ripe berries and cooked leaves of edible strains are used as food in some locales, and plant parts are used as a traditional medicine. Some other species may also be referred to as ""black nightshade"". Solanum nigrum has been recorded from deposits of the Paleolithic and Mesolithic era of ancient Britain and it is suggested by the botanist and ecologist Edward Salisbury that it was part of the native flora there before Neolithic agriculture emerged. The plant was known and mentioned by ancient herbalists, including Dioscorides. In 1753, Carl Linnaeus described six varieties of Solanum nigrum in Species Plantarum.",https://upload.wikimedia.org/wikipedia/commons/7/7e/Solanum_nigrum_flower.jpg,https://en.wikipedia.org/wiki/Solanum_nigrum,"{""wikipedia_title"": ""Solanum nigrum""}"
cardiac dysrhythmia,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Ventricular_fibrillation.png,https://en.wikipedia.org/wiki/Cardiac_dysrhythmia,"{""wikipedia_title"": ""Arrhythmia""}"
jaundice,poisonous,,"Jaundice, also known as icterus, is a yellowish or, less frequently, greenish pigmentation of the skin and sclera due to high bilirubin levels. Jaundice in adults typically indicates the presence of underlying diseases involving abnormal heme metabolism, liver dysfunction, or biliary-tract obstruction. The prevalence of jaundice in adults is rare, while jaundice in babies is common, with an estimated 80% affected during their first week of life. The most commonly associated symptoms of jaundice are itchiness, pale feces, and dark urine. Normal levels of bilirubin in blood are below 1.0 mg/dl (17 μmol/L), while levels over 2–3 mg/dl (34–51 μmol/L) typically result in jaundice. High blood bilirubin is divided into two types: unconjugated and conjugated bilirubin. Causes of jaundice vary from relatively benign to potentially fatal. High unconjugated bilirubin may be due to excess red blood cell breakdown, large bruises, genetic conditions such as Gilbert's syndrome, not eating for a prolonged period of time, newborn jaundice, or thyroid problems. High conjugated bilirubin may be due to liver diseases such as cirrhosis or hepatitis, infections, medications, or blockage of the bile duct, due to factors including gallstones, cancer, or pancreatitis. Other conditions can also cause yellowish skin, but are not jaundice, including carotenemia, which can develop from eating large amounts of foods containing carotene—or medications such as rifampin. Treatment of jaundice is typically determined by the underlying cause. If a bile duct blockage is present, surgery is typically required; otherwise, management is medical. Medical management may involve treating infectious causes and stopping medication that could be contributing to the jaundice. Jaundice in newborns may be treated with phototherapy or exchanged transfusion depending on age and prematurity when the bilirubin is greater than 4–21 mg/dl (68–365 μmol/L). The itchiness may be helped by draining the gallbladder, ursodeoxycholic acid, or opioid antagonists such as naltrexone. The word jaundice is from the French jaunisse, meaning 'yellow disease'.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Jaundice08.jpg/960px-Jaundice08.jpg,https://en.wikipedia.org/wiki/Jaundice,"{""wikipedia_title"": ""Jaundice"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/19/Jaundice08.jpg""}"
dilated pupils,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/a/a3/Eye_dilate.gif,https://en.wikipedia.org/wiki/Pupillary_dilation,"{""wikipedia_title"": ""Pupillary response""}"
hypothermia,poisonous,,"Hypothermia is defined as a body core temperature below 35.0 °C (95.0 °F) in humans. Symptoms depend on the temperature. In mild hypothermia, there is shivering and mental confusion. In moderate hypothermia, shivering stops and confusion increases. In severe hypothermia, there may be hallucinations and paradoxical undressing, or the victim's removal of their clothing, as well as an increased risk of the heart's stopping. Hypothermia has two main types of causes. It classically occurs from exposure to cold weather and cold water immersion. It may also occur from any condition that decreases heat production or increases heat loss. Commonly, this includes alcohol intoxication but may also include low blood sugar, anorexia, and advanced age. Body temperature is usually maintained near a constant level of 36.5–37.5 °C (97.7–99.5 °F) through thermoregulation. Efforts to increase body temperature involve shivering, increased voluntary activity, and putting on warmer clothing. Hypothermia may be diagnosed by either a person's symptoms in the presence of risk factors or measuring a person's core temperature. The treatment of mild hypothermia involves warm drinks, warm clothing, and voluntary physical activity. In those with moderate hypothermia, heating blankets and warmed intravenous fluids are recommended. People with moderate or severe hypothermia should be moved gently. In severe hypothermia, extracorporeal membrane oxygenation (ECMO) or cardiopulmonary bypass may be useful. In those without a pulse, cardiopulmonary resuscitation (CPR) is indicated along with the above measures. Rewarming is typically continued until a victim's temperature is greater than 32 °C (90 °F). If there is no improvement at this point or the blood potassium level is greater than 12 millimoles per litre at any time, resuscitation may be discontinued. Hypothermia is the cause of at least 1,500 deaths a year in the United States. It is more common in older people and males. One of the lowest documented body temperatures which someone with accidental hypothermia has survived is 12.7 °C (54.9 °F) in a 2-year-old boy from Poland named Adam. Survival after more than six hours' CPR has been described. When ECMO or bypass is used, survival is around 50%. Deaths due to hypothermia have played an important role in many wars. The term is from Greek ῠ̔πο (ypo), meaning ""under"", and θέρμη (thérmē), meaning ""heat"". The opposite of hypothermia is hyperthermia, an increased body temperature due to failed thermoregulation.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Napoleons_retreat_from_Moscow_by_Adolph_Northen.jpg/960px-Napoleons_retreat_from_Moscow_by_Adolph_Northen.jpg,https://en.wikipedia.org/wiki/Hypothermia,"{""wikipedia_title"": ""Hypothermia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b8/Napoleons_retreat_from_Moscow_by_Adolph_Northen.jpg""}"
Solanum pseudocapsicum,poisonous,,"Solanum pseudocapsicum is a nightshade species with mildly poisonous fruit. It is commonly known as the Jerusalem cherry, Madeira winter cherry, or, ambiguously, ""winter cherry"". These perennials can be grown decoratively as house plants, but in some areas of South Africa, India, Australia and New Zealand it is regarded as a weed.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Solanum_pseudocapsicum04.jpg/960px-Solanum_pseudocapsicum04.jpg,https://en.wikipedia.org/wiki/Solanum_pseudocapsicum,"{""wikipedia_title"": ""Solanum pseudocapsicum"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/36/Solanum_pseudocapsicum04.jpg""}"
Strophanthus gratus,poisonous,,Strophanthus gratus is a plant in the dogbane family Apocynaceae.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Climbing_Oleander%28Strophanthus_gratus%29_4244.jpg/960px-Climbing_Oleander%28Strophanthus_gratus%29_4244.jpg,https://en.wikipedia.org/wiki/Strophanthus_gratus,"{""wikipedia_title"": ""Strophanthus gratus"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/de/Climbing_Oleander%28Strophanthus_gratus%29_4244.jpg""}"
congestive heart failure,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Elevated_JVP.JPG/960px-Elevated_JVP.JPG,https://en.wikipedia.org/wiki/Congestive_heart_failure,"{""wikipedia_title"": ""Heart failure"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4d/Elevated_JVP.JPG""}"
Somali,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Greater_Somalia_%28orthographic_projection%29.svg/960px-Greater_Somalia_%28orthographic_projection%29.svg.png,https://en.wikipedia.org/wiki/Somali_people,"{""wikipedia_title"": ""Somalis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/42/Greater_Somalia_%28orthographic_projection%29.svg""}"
hippopotamus,poisonous,,"The hippopotamus (Hippopotamus amphibius; ; pl.: hippopotamuses), often shortened to hippo (pl.: hippos), further qualified as the common hippopotamus, Nile hippopotamus and river hippopotamus, is a large semiaquatic mammal native to sub-Saharan Africa. It is one of only two extant species in the family Hippopotamidae, the other being the pygmy hippopotamus (Choeropsis liberiensis or Hexaprotodon liberiensis). Its name comes from the Ancient Greek for ""river horse"" (ἱπποπόταμος). After elephants and rhinoceroses, the hippopotamus is the next largest land mammal. It is also the largest extant land artiodactyl. Despite their physical resemblance to pigs and other terrestrial even-toed ungulates, the closest living relatives of the hippopotamids are cetaceans (whales, dolphins, porpoises, etc.), from which they diverged about 55 million years ago. Hippos are recognisable for their barrel-shaped torsos, wide-opening mouths with large canine tusks, nearly hairless bodies, short legs, and large size: adults average 1.5 t (1.7 short tons) for bulls (males) and 1.3 t (1.4 short tons) for cows (females). Hippos inhabit rivers, lakes, and mangrove swamps. Territorial bulls each preside over a stretch of water and a group of five to thirty cows and calves. Mating and birth both occur in the water. During the day, hippos remain cool by staying in water or mud, emerging at dusk to graze on grasses. While hippos rest near each other in the water, grazing is a solitary activity and hippos typically do not display territorial behaviour on land. Hippos are among the most dangerous animals in the world due to their aggressive and unpredictable nature. They are threatened by habitat loss and poaching for their meat and ivory (canine teeth).",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Portrait_Hippopotamus_in_the_water.jpg/960px-Portrait_Hippopotamus_in_the_water.jpg,https://en.wikipedia.org/wiki/Hippopotamus,"{""wikipedia_title"": ""Hippopotamus"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f2/Portrait_Hippopotamus_in_the_water.jpg""}"
Strychnos nux-vomica,poisonous,,"Strychnos nux-vomica, the strychnine tree, also known as nux vomica, poison fruit, semen strychnos, and quaker buttons, is a deciduous tree native to India and to southeast Asia. It is a medium-sized tree in the family Loganiaceae that grows in open habitats. Its leaves are ovate and 5–9 centimetres (2–3.5 in) in size. It is known for being the natural source of the extremely poisonous compound strychnine.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Strychnos_nux-vomica_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-266.jpg/960px-Strychnos_nux-vomica_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-266.jpg,https://en.wikipedia.org/wiki/Strychnos_nux-vomica,"{""wikipedia_title"": ""Strychnos nux-vomica"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/66/Strychnos_nux-vomica_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-266.jpg""}"
Loganiaceae,poisonous,,"The Loganiaceae are a family of flowering plants classified in order Gentianales. The family includes up to 13 genera, distributed around the world's tropics. There are not any great morphological characteristics to distinguish these taxa from others in the order Gentianales. Many members of the Loganiaceae are extremely poisonous, causing death by convulsion. Poisonous properties are largely due to alkaloids such as those found in Strychnos. Glycosides are also present as loganin in Strychnos. Earlier treatments of the family have included up to 29 genera. Phylogenetic studies have demonstrated that this broadly defined Loganiaceae was a polyphyletic assemblage, and numerous genera have been removed from Loganiaceae to other families (sometimes in other orders), e.g., Gentianaceae, Gelsemiaceae, Plocospermataceae, Tetrachondraceae, Buddlejaceae, and Gesneriaceae. Some classification schemes, notably Takhtajan's, break the remaining Loganiaceae even further, into as many as four families; Strychnaceae, Antoniaceae, Spigeliaceae and Loganiaceae.",https://upload.wikimedia.org/wikipedia/commons/8/8c/Strychnos_nux-vomica_in_Kinnarsani_WS%2C_AP_W_IMG_5873.jpg,https://en.wikipedia.org/wiki/Loganiaceae,"{""wikipedia_title"": ""Loganiaceae""}"
strychnine,poisonous,,"Strychnine (, STRIK-neen, -⁠nin, US chiefly -⁠nyne) is a highly toxic, colorless, bitter, crystalline alkaloid used as a pesticide, particularly for killing small vertebrates such as birds and rodents. Strychnine, when inhaled, swallowed, or absorbed through the eyes or mouth, causes poisoning which results in muscular convulsions and eventually death through asphyxia. While it is no longer used medicinally, it was used historically in small doses to strengthen muscle contractions, such as a heart and bowel stimulant and performance-enhancing drug. The most common source is from the seeds of the Strychnos nux-vomica tree.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Strychnine.svg/960px-Strychnine.svg.png,https://en.wikipedia.org/wiki/Strychnine,"{""wikipedia_title"": ""Strychnine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/26/Strychnine.svg""}"
brucine,poisonous,,"Brucine is an alkaloid closely related to strychnine, most commonly found in the Strychnos nux-vomica tree. Brucine poisoning is rare, since it is usually ingested with strychnine, and strychnine is more toxic than brucine. In chemical synthesis, it can be used as a tool for stereospecific chemical syntheses. Brucine's name derives from this of the genus Brucea, named after James Bruce who brought back Brucea antidysenterica from Ethiopia.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Brucine2.svg/960px-Brucine2.svg.png,https://en.wikipedia.org/wiki/Brucine,"{""wikipedia_title"": ""Brucine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3f/Brucine2.svg""}"
Symplocarpus foetidus,poisonous,,"Symplocarpus foetidus, commonly known as skunk cabbage or eastern skunk cabbage (also swamp cabbage, clumpfoot cabbage, or meadow cabbage, foetid pothos or polecat weed), is a low-growing plant that grows in wetlands and moist hill slopes of eastern North America. Bruised leaves present an odor reminiscent of skunk. Symplocarpus combines the Greek word symploce, meaning ""connection"" and carpos, meaning ""fruit"", to indicate that the plant has a compound fruit. Linnaeus gave the plant its species name of foetidus, Latin for ""bad-smelling"". The plant produces a strong odor, which is repulsive to many but sometimes described as smelling like ""fresh cabbage with a slight suggestion of mustard"". The odor increases in intensity over time, as the plant matures, likely due to increased ripeness in the plant's stamens.",https://upload.wikimedia.org/wikipedia/commons/0/05/SKUNKCABBAGE-MOSS-400X575.jpg,https://en.wikipedia.org/wiki/Symplocarpus_foetidus,"{""wikipedia_title"": ""Symplocarpus foetidus""}"
Taxus baccata,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Taxus_baccata_MHNT.jpg/960px-Taxus_baccata_MHNT.jpg,https://en.wikipedia.org/wiki/Taxus_baccata,"{""wikipedia_title"": ""Taxus baccata"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/31/Taxus_baccata_MHNT.jpg""}"
Taxaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Yew_1r.jpg/960px-Yew_1r.jpg,https://en.wikipedia.org/wiki/Taxaceae,"{""wikipedia_title"": ""Taxaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d0/Yew_1r.jpg""}"
taxanes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Taxane_numbering.svg/960px-Taxane_numbering.svg.png,https://en.wikipedia.org/wiki/Taxanes,"{""wikipedia_title"": ""Taxane"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/84/Taxane_numbering.svg""}"
aril,poisonous,,"An aril (), also called arillus (plural arilli), is a specialized outgrowth from a seed that partly or completely covers the seed. An arillode, or false aril, is sometimes distinguished: whereas an aril grows from the attachment point of the seed to the ovary (from the funiculus or hilum), an arillode forms from a different point on the seed coat. The term ""aril"" is sometimes applied to any fleshy appendage of the seed in flowering plants, such as the mace of the nutmeg seed. Arils and arillodes are often edible enticements that encourage animals to transport the seed, thereby assisting in seed dispersal. Pseudarils are aril-like structures commonly found on the pyrenes of Burseraceae species that develop from the mesocarp of the ovary. The fleshy, edible pericarp splits neatly in two halves, then falling away or being eaten to reveal a brightly coloured pseudaril around the black seed. The aril may create a fruit-like structure, called (among other names) a false fruit. False fruit are found in numerous Angiosperm taxa. The edible false fruit of the longan, lychee and ackee fruits are highly developed arils surrounding the seed rather than a pericarp layer. Such arils are also found in a few species of gymnosperms, notably the yews and related conifers such as the lleuque and the kahikatea. Instead of the woody cone typical of most gymnosperms, the reproductive structure of the yew consists of a single seed that becomes surrounded by a fleshy, cup-like covering. This covering is derived from a highly modified cone scale.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Mace_of_nutmeg_-_ml-Jathi.jpg/960px-Mace_of_nutmeg_-_ml-Jathi.jpg,https://en.wikipedia.org/wiki/Aril,"{""wikipedia_title"": ""Aril"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/97/Mace_of_nutmeg_-_ml-Jathi.jpg""}"
Catuvolcus,poisonous,,,,https://en.wikipedia.org/wiki/Catuvolcus,"{""wikipedia_title"": ""Cativolcus""}"
Belgium,poisonous,,"Belgium, officially the Kingdom of Belgium, is a country in Northwestern Europe. Situated in a coastal lowland region known as the Low Countries, it is bordered by the Netherlands to the north, Germany to the east, Luxembourg to the southeast, France to the south, and the North Sea to the west. Belgium covers an area of 30,689 km2 (11,849 sq mi) and has a population of more than 11.8 million; its population density of 383/km2 (990/sq mi) ranks 22nd in the world and sixth in Europe. The capital and largest metropolitan region is Brussels; other major cities are Antwerp, Ghent, Charleroi, Liège, Bruges, Namur, and Leuven. Belgium is a parliamentary constitutional monarchy with a complex federal system structured on regional and linguistic grounds. The country is divided into three highly autonomous regions: the Flemish Region (Flanders) in the north, the Walloon Region (Wallonia) in the south, and the Brussels-Capital Region in the middle. Belgium is also home to two main linguistic communities: the Dutch-speaking Flemish Community, which constitutes about 60 percent of the population, and the French-speaking French Community, which constitutes about 40 percent of the population; a small German-speaking Community, comprising around one percent of the population, exists in the East Cantons. Belgium's linguistic diversity and related political conflicts are reflected in its complex system of governance, made up of six different governments. Belgium is a developed country with an advanced high-income economy. It is one of the six founding members of the European Union, with its capital of Brussels serving as the de facto capital of the EU, hosting the official seats of the European Commission, the Council of the European Union, the European Council, and one of two seats of the European Parliament (the other being Strasbourg). Brussels also hosts the headquarters of many major international organizations, such as NATO. In antiquity, present-day Belgium was dominated by the Belgae before being annexed into the Roman Empire in the mid first century BC. During the Middle Ages, Belgium's central location kept it relatively prosperous and connected both commercially and politically to its larger neighbours; it was part of the Carolingian Empire, the succeeding Holy Roman Empire, and subsequently the Burgundian Netherlands. Following rule by Habsburg Spain (1556–1714), the Austrian Habsburgs (1714–1794), and Revolutionary France (1794–1815), most of modern-day Belgium was incorporated into the United Kingdom of the Netherlands after the Congress of Vienna in 1815. Centuries of being contested and controlled by various European powers earned Belgium the moniker ""the Battlefield of Europe"", a reputation reinforced in the 20th century by both world wars. An independent Belgium was established in 1830 following the Belgian Revolution. In the 19th century it was one of the earliest participants of the Industrial Revolution, and the first country in continental Europe to become industrialised. By the early 20th century, it possessed several colonies, notably the Belgian Congo and Ruanda-Urundi, which gained independence between 1960 and 1962. The second half of the 20th century was marked by rising tensions between the Dutch-speakers and French-speakers, fueled by differences in political culture and the unequal economic development of Flanders and Wallonia. This has resulted in several far-reaching state reforms, including the transition from a unitary to federal structure between 1970 and 1993. Tensions persist amid ongoing reforms; the country faces a strong separatist sentiment among the Flemish, controversial language laws, and a fragmented political landscape that resulted in a record 589 days without a government formation following the 2010 federal election.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Belgium.svg/960px-Flag_of_Belgium.svg.png,https://en.wikipedia.org/wiki/Belgium,"{""wikipedia_title"": ""Belgium"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Belgium.svg""}"
Toxicodendron radicans,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/2014-10-29_13_43_39_Poison_Ivy_foliage_during_autumn_leaf_coloration_in_Ewing%2C_New_Jersey.JPG/960px-2014-10-29_13_43_39_Poison_Ivy_foliage_during_autumn_leaf_coloration_in_Ewing%2C_New_Jersey.JPG,https://en.wikipedia.org/wiki/Toxicodendron_radicans,"{""wikipedia_title"": ""Toxicodendron radicans"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/9d/2014-10-29_13_43_39_Poison_Ivy_foliage_during_autumn_leaf_coloration_in_Ewing%2C_New_Jersey.JPG""}"
Toxicodendron diversilobum,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/PoisonOak_wb_biggerLeaves.jpg/960px-PoisonOak_wb_biggerLeaves.jpg,https://en.wikipedia.org/wiki/Toxicodendron_diversilobum,"{""wikipedia_title"": ""Toxicodendron diversilobum"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/bc/PoisonOak_wb_biggerLeaves.jpg""}"
Urtica ferox,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Urtica_ferox_63303968.jpg/960px-Urtica_ferox_63303968.jpg,https://en.wikipedia.org/wiki/Urtica_ferox,"{""wikipedia_title"": ""Urtica ferox"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b7/Urtica_ferox_63303968.jpg""}"
Urticaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Urtica_dioica_%28Bl%C3%BCten%29.jpg/960px-Urtica_dioica_%28Bl%C3%BCten%29.jpg,https://en.wikipedia.org/wiki/Urticaceae,"{""wikipedia_title"": ""Urticaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/cd/Urtica_dioica_%28Bl%C3%BCten%29.jpg""}"
Veratrum,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Veratrum_lobelianum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-279.jpg,https://en.wikipedia.org/wiki/Veratrum,"{""wikipedia_title"": ""Veratrum""}"
veratridine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Veratridine_structure.png/960px-Veratridine_structure.png,https://en.wikipedia.org/wiki/Veratridine,"{""wikipedia_title"": ""Veratridine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/af/Veratridine_structure.png""}"
sodium ion channels,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Membrane_Permeability_of_a_Neuron_During_an_Action_Potential.svg/960px-Membrane_Permeability_of_a_Neuron_During_an_Action_Potential.svg.png,https://en.wikipedia.org/wiki/Sodium_ion_channels,"{""wikipedia_title"": ""Sodium channel"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6a/Membrane_Permeability_of_a_Neuron_During_an_Action_Potential.svg""}"
sweating,poisonous,,"Perspiration, also known as sweat, is the fluid secreted by sweat glands in the skin of mammals. Two types of sweat glands can be found in humans: eccrine glands and apocrine glands. The eccrine sweat glands are distributed over much of the body and are responsible for secreting the watery, brackish sweat most often triggered by excessive body temperature. Apocrine sweat glands are restricted to the armpits and a few other areas of the body and produce an odorless, oily, opaque secretion which then gains its characteristic odor from bacterial decomposition. In humans, sweating is primarily a means of thermoregulation, which is achieved by the water-rich secretion of the eccrine glands. Maximum sweat rates of an adult can be up to 2–4 litres (0.5–1 US gal) per hour or 10–14 litres (2.5–3.5 US gal) per day, but is less in children prior to puberty. Evaporation of sweat from the skin surface has a cooling effect due to evaporative cooling. Hence, in hot weather, or when the individual's muscles heat up due to exertion, more sweat is produced. Animals with few sweat glands, such as dogs, accomplish similar temperature regulation results by panting, which evaporates water from the moist lining of the oral cavity and pharynx. Although sweating is found in a wide variety of mammals, relatively few (apart from humans, horses, some primates and some bovidae) produce sweat in order to cool down. In horses, such cooling sweat is created by apocrine glands and contains a wetting agent, the protein latherin which transfers from the skin to the surface of their coats.",https://upload.wikimedia.org/wikipedia/commons/3/37/Amanda_Fran%C3%A7ozo_At_The_Runner_Sports_Fragment.jpg,https://en.wikipedia.org/wiki/Sweating,"{""wikipedia_title"": ""Perspiration""}"
seizures,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/2/26/Spike-waves.png,https://en.wikipedia.org/wiki/Seizures,"{""wikipedia_title"": ""Seizure""}"
