name,category,scientific_name,description,image_url,source_url,extra
Strawberry tree fruit,edible,,"Arbutus unedo, commonly known as strawberry tree, also called madrone, is an evergreen shrub or small tree in the family Ericaceae, native to the Mediterranean Basin and Western Europe. The tree is well known for its fruits, the arbutus berry, which bear some resemblance to the strawberry, hence the common name strawberry tree. However, it is not closely related to true strawberries of the genus Fragaria. Its presence in Ireland also lends it the name Irish strawberry tree, or cain, or cane apple (from the Irish name for the tree, caithne), or sometimes Killarney strawberry tree. The strawberry tree is the national tree of Italy because of its green leaves, its white flowers and its red berries, colors that recall the Italian flag. The flower of the strawberry tree is the national flower of Italy.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Arbutus_unedo_off_Bayshore_Drive_at_Coal_Harbour.jpg/960px-Arbutus_unedo_off_Bayshore_Drive_at_Coal_Harbour.jpg,https://en.wikipedia.org/wiki/Arbutus_unedo,"{""wikipedia_title"": ""Arbutus unedo"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/13/Arbutus_unedo_off_Bayshore_Drive_at_Coal_Harbour.jpg""}"
Sugar plum,edible,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Uapaca_kirkiana_%284732308006%29.jpg,https://en.wikipedia.org/wiki/Uapaca_kirkiana,"{""wikipedia_title"": ""Uapaca kirkiana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Swartbas,edible,,"Diospyros whyteana (also known as the bladdernut, swartbas, wild coffee or umTenatane) is a small African tree of the ebony family. Bearing dark green, strikingly glossy leaves and creamy fragrant flowers, it is increasingly cultivated in Southern African gardens as an attractive and strong ornamental tree. It can attain a height of up to 6 m.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Diospyros_whyteana_IMG_2651.JPG/960px-Diospyros_whyteana_IMG_2651.JPG,https://en.wikipedia.org/wiki/Diospyros_whyteana,"{""wikipedia_title"": ""Diospyros whyteana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6d/Diospyros_whyteana_IMG_2651.JPG""}"
Sweet apple-berry,edible,,"Billardiera cymosa, commonly known as sweet apple-berry or love fruit, is a species of flowering plant in the family Pittosporaceae and is endemic to south-eastern continental Australia. It is usually a slender climber that has narrowly egg-shaped leaves and pale blue or pale purplish flowers arranged in groups of about five to twelve.",https://upload.wikimedia.org/wikipedia/commons/9/90/Billardiera_cymosa_Fagg.jpg,https://en.wikipedia.org/wiki/Billardiera_cymosa,"{""wikipedia_title"": ""Billardiera cymosa"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Sweet calabash,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Maliformis.jpg/960px-Maliformis.jpg,https://en.wikipedia.org/wiki/Passiflora_maliformis,"{""wikipedia_title"": ""Passiflora maliformis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a6/Maliformis.jpg""}"
Sweet granadilla,edible,,,https://upload.wikimedia.org/wikipedia/commons/8/88/Passiflora_ligularis_%2814642851748%29.jpg,https://en.wikipedia.org/wiki/Passiflora_ligularis,"{""wikipedia_title"": ""Passiflora ligularis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Tamarillo,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Solanum_betaceum-IMG_0242.jpg/960px-Solanum_betaceum-IMG_0242.jpg,https://en.wikipedia.org/wiki/Solanum_betaceum,"{""wikipedia_title"": ""Tamarillo"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1f/Solanum_betaceum-IMG_0242.jpg""}"
Texas persimmon,edible,,"Diospyros texana is a species of persimmon that is native to central, south and west Texas and southwest Oklahoma in the United States, and eastern Chihuahua, Coahuila, Nuevo León, and Tamaulipas in northeastern Mexico. Common names include Texas persimmon, Mexican persimmon and the more ambiguous ""black persimmon"". It is known in Spanish as chapote, chapote manzano, or chapote prieto, all of which are derived from the Nahuatl word tzapotl. That word also refers to several other fruit-bearing trees.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diospyros_texana.jpg/960px-Diospyros_texana.jpg,https://en.wikipedia.org/wiki/Diospyros_texana,"{""wikipedia_title"": ""Diospyros texana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/31/Diospyros_texana.jpg""}"
Tumbo,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Passiflora_tripartita_kz5.jpg/960px-Passiflora_tripartita_kz5.jpg,https://en.wikipedia.org/wiki/Passiflora_tripartita,"{""wikipedia_title"": ""Passiflora tripartita"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3c/Passiflora_tripartita_kz5.jpg""}"
Velvet apple,edible,,"Diospyros blancoi, (synonym Diospyros discolor), commonly known as velvet apple, velvet persimmon, kamagong, or mabolo tree, is a tree of the genus Diospyros of ebony trees and persimmons. It produces edible fruit with a fine, velvety, reddish-brown fur-like covering. The fruit has a soft, creamy, pink flesh, with a taste and aroma comparable to peaches. It is widely distributed and native to the Philippines, but it is also native to eastern and southern Taiwan. It has also been introduced to other parts of Southeast Asia, the Pacific Islands, South Asia, the Caribbean, Florida, and other tropical regions.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Diospyros_discolor_%28velvet_apple%2C_velvet_persimmon_or_mabolo_tree%29_of_Bangladesh_02.jpg/960px-Diospyros_discolor_%28velvet_apple%2C_velvet_persimmon_or_mabolo_tree%29_of_Bangladesh_02.jpg,https://en.wikipedia.org/wiki/Diospyros_blancoi,"{""wikipedia_title"": ""Diospyros blancoi"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/96/Diospyros_discolor_%28velvet_apple%2C_velvet_persimmon_or_mabolo_tree%29_of_Bangladesh_02.jpg""}"
Wampee,edible,,"Clausena lansium is a species of flowering plant in the family Rutaceae. This strongly scented evergreen tree reaches 3–8 m tall in height and is sometimes referred to by the common names wampee or wampi (from Cantonese 黃皮; 黄皮; wong4 pei4-2; 'yellow skin'),",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Clausena_lansium.jpg/960px-Clausena_lansium.jpg,https://en.wikipedia.org/wiki/Clausena_lansium,"{""wikipedia_title"": ""Clausena lansium"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3a/Clausena_lansium.jpg""}"
Water lemon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Passiflora_Laurifolia_-_flower_1.jpg/960px-Passiflora_Laurifolia_-_flower_1.jpg,https://en.wikipedia.org/wiki/Passiflora_laurifolia,"{""wikipedia_title"": ""Passiflora laurifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/72/Passiflora_Laurifolia_-_flower_1.jpg""}"
White passionfruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Passiflora_subpeltata_04.JPG/960px-Passiflora_subpeltata_04.JPG,https://en.wikipedia.org/wiki/Passiflora_subpeltata,"{""wikipedia_title"": ""Passiflora subpeltata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fc/Passiflora_subpeltata_04.JPG""}"
Wild orange,edible,,"The wild orange is an Australian native plant found in dry inland areas of Australia. Its scientific name is Capparis mitchellii. It is not related to oranges, nor to the Osage-orange which is known as ""wild orange"" in North America, but to capers. Used by Aboriginal Australians as bush tucker long before European settlement in Australia, the fruit is a good source of vitamin C and may be enjoyed raw or in sweet and savoury dishes.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Capparris_mitchellii_flowers.jpg/960px-Capparris_mitchellii_flowers.jpg,https://en.wikipedia.org/wiki/Capparis_mitchellii,"{""wikipedia_title"": ""Capparis mitchellii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/7a/Capparris_mitchellii_flowers.jpg""}"
Wild passionfruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/1/12/Passiflora_membranacea_%2811256960153%29.jpg,https://en.wikipedia.org/wiki/Passiflora_membranacea,"{""wikipedia_title"": ""Passiflora membranacea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Winged-stem passionfruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Passiflora_alata.jpg/960px-Passiflora_alata.jpg,https://en.wikipedia.org/wiki/Passiflora_alata,"{""wikipedia_title"": ""Passiflora alata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3f/Passiflora_alata.jpg""}"
Wolfberry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Lycium_barbarum_-_Wolfberries_China_7-05.jpg/960px-Lycium_barbarum_-_Wolfberries_China_7-05.jpg,https://en.wikipedia.org/wiki/Lycium_barbarum,"{""wikipedia_title"": ""Lycium barbarum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/62/Lycium_barbarum_-_Wolfberries_China_7-05.jpg""}"
Wooly abiu,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flickr_-_Jo%C3%A3o_de_Deus_Medeiros_-_Pouteria_torta_%281%29.jpg/960px-Flickr_-_Jo%C3%A3o_de_Deus_Medeiros_-_Pouteria_torta_%281%29.jpg,https://en.wikipedia.org/wiki/Pouteria_torta,"{""wikipedia_title"": ""Pouteria torta"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/59/Flickr_-_Jo%C3%A3o_de_Deus_Medeiros_-_Pouteria_torta_%281%29.jpg""}"
Yellow dragon fruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Hylocereus_megalanthus1EDWARD.jpg/960px-Hylocereus_megalanthus1EDWARD.jpg,https://en.wikipedia.org/wiki/Selenicereus_megalanthus,"{""wikipedia_title"": ""Selenicereus megalanthus"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c7/Hylocereus_megalanthus1EDWARD.jpg""}"
African baobab fruit,edible,,"Adansonia digitata, the African baobab, is the most widespread tree species of the genus Adansonia, the baobabs, and is native to the African continent and the southern Arabian Peninsula (Yemen, Oman). These are long-lived pachycauls; radiocarbon dating has shown at least one individual to be 1,275 years old. They are typically found in dry, hot savannas of sub-Saharan Africa, where they dominate the landscape and reveal the presence of a watercourse from afar. They have traditionally been valued as sources of food, water, health remedies or places of shelter and are a key food source for many animals. They are steeped in legend and superstition. In recent years, many of the largest, oldest trees have died, for unknown reasons. Other common names for the baobab include monkey-bread tree, upside-down tree, and cream of tartar tree.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Baobab_and_elephant%2C_Tanzania.jpg/960px-Baobab_and_elephant%2C_Tanzania.jpg,https://en.wikipedia.org/wiki/Adansonia_digitata,"{""wikipedia_title"": ""Adansonia digitata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/09/Baobab_and_elephant%2C_Tanzania.jpg""}"
Australian baobab fruit,edible,,"Adansonia gregorii, commonly known as the boab and also known by a number of other names, is a tree in the family Malvaceae, endemic to the northern regions of Western Australia and the Northern Territory of Australia.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Derby_boab%2C_Western_Australia.jpg/960px-Derby_boab%2C_Western_Australia.jpg,https://en.wikipedia.org/wiki/Adansonia_gregorii,"{""wikipedia_title"": ""Adansonia gregorii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/dc/Derby_boab%2C_Western_Australia.jpg""}"
Bael,edible,,"Aegle marmelos, commonly known as bael (a.k.a. bel, beli, or bhel), also Bengal quince, golden apple, Japanese bitter orange, stone apple or wood apple, is a species of tree native to the Indian subcontinent and Southeast Asia. It is present in India, Pakistan, Bangladesh, Sri Lanka, and Nepal as a naturalized species. The tree is considered to be sacred by Hindus and Buddhists. Bael is the only member of the monotypic genus Aegle.",https://upload.wikimedia.org/wikipedia/commons/b/b2/Bael_%28Aegle_marmelos%29_tree_at_Narendrapur_W_IMG_4116.jpg,https://en.wikipedia.org/wiki/Aegle_marmelos,"{""wikipedia_title"": ""Aegle marmelos"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Bailan melon,edible,,"The Bailan melon (Chinese: 白蘭瓜) is a locally famous melon grown near Lanzhou, the capital city of Gansu province in the People's Republic of China. It is a variety of honeydew melon, globose to subglobose and typically has white skin with sweet, white or pale green, flesh. In photographs, the melons appear light yellow, orange or white, with a light green or apricot yellow flesh, which makes it similar in appearance to other types in the cultivar group of true melon. It is also heavy due to the density of the fruit's inner flesh. Like other types of honeydews, the Bailan melon is rich in Vitamin C and protein. According to Chinese sources, the melons were introduced to China by Henry A. Wallace, Vice President of the United States, who donated melon seeds to the locals while visiting in the 1940s. Wallace had a background in agriculture and had founded a major seed company, Pioneer Hi-Bred. This is the reason the Chinese sometimes refer to the melon as the Hualaishi (an adaptation of the name ""Wallace"").",,https://en.wikipedia.org/wiki/Bailan_melon,"{""wikipedia_title"": ""Bailan melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Banana melon,edible,,The banana melon is an heirloom melon in the genus Cucumis originating from around 1880 in the United States.,,https://en.wikipedia.org/wiki/Banana_melon,"{""wikipedia_title"": ""Banana melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Banana yucca,edible,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Yucca_baccata_whole.jpg,https://en.wikipedia.org/wiki/Yucca_baccata,"{""wikipedia_title"": ""Yucca baccata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Canary melon,edible,,"The Canary melon is a large, bright-yellow elongated winter melon (Cucumis melo Inodorus Group; not to be confused with the wax gourd, also called winter melon) or Spanish melon (Cucumis melo Ibericus Group) with a yellow rind and a pale green to white inner flesh. This melon has a distinctively sweet flavor that is slightly tangier than a honeydew melon. The flesh looks like that of a pear but is softer. When ripe, the rind has a slightly waxy feel. The name comes from its bright yellow color, which resembles that of the canary. This melon is often marketed as the Juan Canary melon and can be found in various sizes and shapes. This melon is common in parts of Asia including Japan and South Korea, Sicily, Algeria, and Morocco. Varieties include the smaller, round Fonzy melon, cultivated in Mexico. They are best stored at 15 °C (59 °F).",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Canary_melon_2010.jpg/960px-Canary_melon_2010.jpg,https://en.wikipedia.org/wiki/Canary_melon,"{""wikipedia_title"": ""Canary melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/9a/Canary_melon_2010.jpg""}"
Cassabanana,edible,,,https://upload.wikimedia.org/wikipedia/commons/4/4a/Sicana_odorifera_E_Andre_1890.jpg,https://en.wikipedia.org/wiki/Sicana_odorifera,"{""wikipedia_title"": ""Sicana odorifera"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Citron melon,edible,,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Citron.melon.jpg,https://en.wikipedia.org/wiki/Citrullus_amarus,"{""wikipedia_title"": ""Citron melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Crane melon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Crane_Melon_%283768170956%29.jpg/960px-Crane_Melon_%283768170956%29.jpg,https://en.wikipedia.org/wiki/Crane_melon,"{""wikipedia_title"": ""Crane Melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c5/Crane_Melon_%283768170956%29.jpg""}"
Crenshaw melon,edible,,"Cucumis melo, also known as melon or true melon, is a species of Cucumis that has been developed into many cultivated varieties. The fruit is a pepo. The flesh is either sweet or bland, with or without an aroma, and the rind can be smooth (such as honeydew), ribbed (such as European cantaloupe), wrinkled (such as Casaba melon), or netted (such as American cantaloupe). The species is sometimes referred to as muskmelon. However, there is no consensus about the usage of this term, as it can also be used as a specific name for the musky netted-rind American cantaloupe, or as a generic name for any sweet-flesh variety such the inodorous smooth-rind honeydew melon. The origin of melons is not known. Research has revealed that seeds and rootstocks were among the goods traded along the caravan routes of the Ancient World. Some botanists consider melons native to the Levant and Egypt, while others place their origin in Iran, India or Central Asia. Still others support an African origin; in modern times, wild melons can still be found in some African countries.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Muskmelon.jpg/960px-Muskmelon.jpg,https://en.wikipedia.org/wiki/Crenshaw_melon,"{""wikipedia_title"": ""Cucumis melo"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/ff/Muskmelon.jpg""}"
Doub palm fruit,edible,,"Borassus flabellifer, commonly known as doub palm, palmyra palm, tala, tal palm, toddy palm, lontar palm, wine palm, or ice apple, is a fan palm native to South Asia (especially in Bangladesh, East India, and South India) and Southeast Asia. It is reportedly naturalized in Socotra.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/C%C3%A2y_th%E1%BB%91t_n%E1%BB%91t.jpg/960px-C%C3%A2y_th%E1%BB%91t_n%E1%BB%91t.jpg,https://en.wikipedia.org/wiki/Borassus_flabellifer,"{""wikipedia_title"": ""Borassus flabellifer"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4c/C%C3%A2y_th%E1%BB%91t_n%E1%BB%91t.jpg""}"
European cantaloupe,edible,,"The cantaloupe (also spelled cantaloup and cantelope; , KAN-tə-lohp or , KAN-tə-loop) is a type of true melon (Cucumis melo) with sweet, aromatic, and usually orange flesh. Originally, cantaloup referred to the true cantaloupe or European cantaloupe with non- to slightly netted and often ribbed rind. Today, it also refers to the muskmelon with strongly netted rind, which is called cantaloupe in North America (hence the name American cantaloupe), rockmelon in Australia and New Zealand, and spanspek in Southern Africa. Cantaloupes range in mass from 0.5 to 5 kilograms (1 to 11 lb).",https://upload.wikimedia.org/wikipedia/commons/a/ae/Meloen_vrucht_met_bloem.jpg,https://en.wikipedia.org/wiki/Cantaloupe,"{""wikipedia_title"": ""Cantaloupe"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Fony baobab fruit,edible,,"Adansonia rubrostipa, commonly known as fony baobab, is a deciduous tree in the Malvaceae family. Of eight species of baobab currently recognized, six are indigenous to Madagascar, including fony baobab. It is endemic to western Madagascar, found in Baie de Baly National Park, south. It is associated with well-drained soils and is found in dry and spiny forests. It occurs in the following protected areas: Amoron'i Onilahy, Baie de Baly, Menabe Antimena, Mikea, Namoroka, Ranobe PK 32, Tsimanampesotse, Tsimembo Manambolomaty, Tsinjoriake (La Table/St Augustin). Fony baobab is the smallest of the baobabs, easily identified by its distinctive reddish bark. It is usually bottle-shaped and has toothed leaves and round fruit. It was first described by H.Perrier de la Bathie in 1909.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rubostipaanjajavycmichaelhogan.jpg/960px-Rubostipaanjajavycmichaelhogan.jpg,https://en.wikipedia.org/wiki/Adansonia_rubrostipa,"{""wikipedia_title"": ""Adansonia rubrostipa"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ee/Rubostipaanjajavycmichaelhogan.jpg""}"
Gaya melon,edible,,"The Gaya melon, also known as the ivory gaya, snowball, sweet snowball, ghost, dino(saur), dino(saur) egg, snow leopard, matice, matisse, sugar baby, and silver star melons, is a small to big-sized honeydew cultivar developed originally in Japan and Korea and now grown in China, Mexico, southern California, and South America.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/DinoMelonColesGroteStreetAdelaide.jpg/960px-DinoMelonColesGroteStreetAdelaide.jpg,https://en.wikipedia.org/wiki/Gaya_melon,"{""wikipedia_title"": ""Gaya melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d5/DinoMelonColesGroteStreetAdelaide.jpg""}"
Honeydew melon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Honeydew.jpg/960px-Honeydew.jpg,https://en.wikipedia.org/wiki/Honeydew_melon,"{""wikipedia_title"": ""Honeydew (melon)"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f5/Honeydew.jpg""}"
Jackal food,edible,,"Hydnora africana is an achlorophyllous plant in the subfamily Hydnoroideae, native to southern Africa that is parasitic on the roots of members of the family Euphorbiaceae. It is also called jakkalskos or jackal food. The specific epithet africana means from Africa. Molecular data has suggested that Hydnoroideae is a ""basal angiosperm"" solidifying its place among the more primitive flowering plants. Hydnoraceae are the only angiosperms known to have no leaves or scales and are considered obligate parasites, completely dependent on their hosts to survive. The plant grows underground, except for a fleshy flower that emerges above ground and emits an odour of faeces to attract its natural pollinators, dung beetles and carrion beetles. The vegetative body of the plants has been reduced to consisting only of roots and flowers. The flowers act as temporary traps, Hydnora africana is pollinated by dung and carrion beetles that are attracted to its carrion-like smell, and the flowers briefly trap the insects before letting them go covered in pollen.",https://upload.wikimedia.org/wikipedia/commons/d/d6/HydnoraAfricanaKarasburgDistrictNamibia2002Musselman.jpg,https://en.wikipedia.org/wiki/Hydnora_africana,"{""wikipedia_title"": ""Hydnora africana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Jícara,edible,,"Crescentia cujete, commonly known as the calabash tree, is a species of flowering plant. It is a medium-sized tree in the trumpet vine family Bignoniaceae native to the Americas, and which is grown in Africa, Southeast Asia, Central America, South America, the West Indies and extreme southern Florida. It is the national tree of St. Lucia. It is a dicotyledonous plant with simple leaves, which are alternate or in fascicles (clusters) on short shoots. Its fruit is up to 30 cm (12 in) long by 25 cm (9.8 in) wide. According to Bailey, it can occasionally be 45–50 cm (18–20 in) wide. It is naturalized in India. The tree shares its common name with that of the vine calabash, or bottle gourd (Lagenaria siceraria). In Cuba, this tree is known to grow in both disturbed habitat and areas of poor drainage. It can grow up to 10 m (33 ft) tall.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/2014.09-421-196ap_calabash_tree%2Cbowl_Finkoloni%2CN%27Goutjina_Cmn.%28Koutiala_Crc.%2CSikasso_Rgn%29%2CML_fri05sep2014-1016h.jpg/960px-2014.09-421-196ap_calabash_tree%2Cbowl_Finkoloni%2CN%27Goutjina_Cmn.%28Koutiala_Crc.%2CSikasso_Rgn%29%2CML_fri05sep2014-1016h.jpg,https://en.wikipedia.org/wiki/Crescentia_cujete,"{""wikipedia_title"": ""Crescentia cujete"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/95/2014.09-421-196ap_calabash_tree%2Cbowl_Finkoloni%2CN%27Goutjina_Cmn.%28Koutiala_Crc.%2CSikasso_Rgn%29%2CML_fri05sep2014-1016h.jpg""}"
Kajari melon,edible,,"The Kajari melon, also known as the Delhi melon, is a honeydew cultivar originating in Punjab grown for its unique coloring.",,https://en.wikipedia.org/wiki/Kajari_melon,"{""wikipedia_title"": ""Kajari melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Kolkhoznitsa melon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Cucumis_melo_-_%D0%94%D0%B8%D0%BD%D1%8F_-_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D1%80%D1%82_%D0%9A%D0%BE%D0%BB%D0%B3%D0%BE%D1%81%D0%BF%D0%BD%D0%B8%D1%86%D1%8F_749-753.jpg/960px-Cucumis_melo_-_%D0%94%D0%B8%D0%BD%D1%8F_-_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D1%80%D1%82_%D0%9A%D0%BE%D0%BB%D0%B3%D0%BE%D1%81%D0%BF%D0%BD%D0%B8%D1%86%D1%8F_749-753.jpg,https://en.wikipedia.org/wiki/Kolkhoznitsa_melon,"{""wikipedia_title"": ""Kolkhoznitsa melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e8/Cucumis_melo_-_%D0%94%D0%B8%D0%BD%D1%8F_-_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D1%80%D1%82_%D0%9A%D0%BE%D0%BB%D0%B3%D0%BE%D1%81%D0%BF%D0%BD%D0%B8%D1%86%D1%8F_749-753.jpg""}"
Limelon,edible,,,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Limelon.jpg/960px-Limelon.jpg,https://en.wikipedia.org/wiki/Limelon,"{""wikipedia_title"": ""Limelon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/en/2/24/Limelon.jpg""}"
Mirza melon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Mirza_Torpeda_Mirzachul_melon_of_Uzbekistan.jpg/960px-Mirza_Torpeda_Mirzachul_melon_of_Uzbekistan.jpg,https://en.wikipedia.org/wiki/Mirza_melon,"{""wikipedia_title"": ""Mirza melon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/86/Mirza_Torpeda_Mirzachul_melon_of_Uzbekistan.jpg""}"
